Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","398.6","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","474.5","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","333.1","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","312.5","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","246.6","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","250.8","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","312.7","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","196.7","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","301.4","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","332.8","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","373.1","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","471","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","578.1","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","771","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","507.1","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","579.8","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","745.8","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","753.2","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","983.7","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","730.4","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","532.3","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","538.5","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","778.3","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","1009.4","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","684.3","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","351.9","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","347.5","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","209.1","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","312.5","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","297.9","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","302.4","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","236.7","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","226.4","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","206.9","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","136.7","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","170.7","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","351.5","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","394.9","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","281.7","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","211.2","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","389.1","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","429.9","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","562.3","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","393.5","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","335.1","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","367.4","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","405.1","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","516.6","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","580.7","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","498.6","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","577.8","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","564.9","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","505.1","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","513.9","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","177.6","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","283.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","346.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","522.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","447.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","412","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","240.9","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","110","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","147.8","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","239.6","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","433.1","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","125.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","219.2","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","275.1","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","302.2","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","326","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","430.9","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","372.1","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","253.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","319.1","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","284.5","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","305","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","284","","Official data"
